사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-01,경원선,1021,녹천,"1,213",58,"3,750",698,"6,989","1,214","16,552","2,726","15,009","3,871","8,566","2,276","7,393","3,108","6,400","3,187","7,655","3,917","6,204","4,262","5,099","4,926","5,278","5,780","5,284","7,084","5,398","8,271","4,183","12,843","2,736","10,040","1,655","6,254","1,683","5,753",996,"5,252",391,"3,145",29,802,0,6,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1022,창동,0,0,0,0,0,0,2,0,8,0,7,0,8,0,11,0,12,0,9,0,8,0,3,0,7,0,9,0,7,0,3,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1901,방학,361,7,"10,038","1,789","12,927","5,938","26,577","7,609","24,801","17,618","18,037","9,878","15,838","10,789","15,300","10,168","17,573","11,841","15,684","12,514","14,818","14,825","14,203","17,127","14,774","19,142","15,373","20,900","16,141","26,775","9,181","22,006","6,577","13,074","5,622","11,488","3,918","10,203","1,901","6,007",343,"2,030",0,11,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1902,도봉,165,3,"5,330","1,150","8,482","2,886","14,959","3,286","15,226","9,819","11,434","6,638","10,230","6,453","9,816","6,730","10,039","8,018","10,171","8,160","9,615","8,695","9,489","10,096","9,135","11,175","9,197","12,464","9,557","14,260","3,883","12,195","3,044","7,588","2,457","6,664","1,609","6,177",793,"3,439",157,"1,321",0,7,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1903,도봉산,199,4,"5,845",861,"7,804","2,092","16,520","3,031","17,423","4,837","12,821","8,205","11,592","10,882","11,836","11,316","13,811","12,567","16,626","10,470","17,986","9,240","18,923","9,138","17,154","8,896","13,646","8,261","10,152","8,975","6,045","7,189","3,928","4,917","2,828","4,331","1,947","3,895",929,"2,509",136,"1,079",1,2,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1904,망월사,423,14,"6,332",943,"10,990","2,788","21,858","4,003","20,692","9,909","14,639","8,183","12,688","7,333","12,459","7,996","13,558","9,631","13,111","9,342","11,222","10,086","10,570","12,056","10,273","15,188","10,092","16,789","8,229","21,707","4,570","19,389","3,790","11,732","2,872","10,415","2,327","8,780","1,056","5,518",224,"2,844",0,9,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1905,회룡,"1,511",16,"12,273","2,066","23,679","5,428","45,859","7,195","41,264","10,931","26,892","10,411","23,717","10,076","22,894","12,411","22,869","14,792","20,270","16,165","18,034","18,220","16,261","21,428","15,123","25,667","14,267","31,160","11,909","40,214","7,025","37,234","5,588","21,690","4,717","18,351","3,491","14,871","1,359","9,399",299,"4,437",0,17,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1906,의정부,"2,632",4,"8,948","2,264","25,245","6,618","39,919","10,758","41,343","30,431","25,450","31,972","23,266","25,702","25,736","29,021","28,984","32,054","31,553","37,434","32,963","33,664","35,884","32,852","36,917","34,819","38,880","39,955","40,546","50,585","24,905","46,089","24,221","27,909","16,533","22,672","13,422","18,599","7,285","14,365","1,224","8,131",0,47,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1907,가능,356,2,"6,751","1,044","9,621","2,979","19,432","6,041","18,411","9,734","10,833","6,137","10,666","5,755","10,232","6,894","10,824","7,350","9,703","8,448","8,394","7,209","8,853","9,186","9,040","10,771","10,074","13,193","8,361","16,894","4,885","16,918","4,323","10,820","3,411","7,613","2,309","7,534","1,039","4,554",210,"1,856",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1908,녹양,309,2,"4,579",715,"6,469","1,742","12,575","3,554","12,038","5,671","7,616","3,822","7,218","3,296","6,999","4,485","7,919","4,761","6,849","5,084","5,894","5,017","6,436","6,375","6,175","7,342","6,249","9,088","6,534","11,362","3,074","10,657","2,410","7,450","1,755","5,391","1,288","5,800",601,"3,470",88,"1,268",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1909,양주,"1,766",8,"4,945","1,165","9,118","4,202","23,838","8,432","19,079","8,487","15,153","6,262","13,990","5,594","13,215","6,598","12,637","8,193","12,300","8,759","10,201","9,907","10,339","10,621","10,164","11,359","10,269","16,003","10,975","19,567","5,311","17,796","3,450","13,997","2,404","9,655","1,628","9,600",780,"4,984",74,"2,600",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1910,덕계,33,0,"5,377",481,"13,585","2,645","23,424","3,528","21,477","6,038","11,921","4,530","10,306","3,200","9,011","3,949","8,821","5,056","7,860","5,428","6,964","5,765","6,628","7,532","7,612","9,969","6,759","13,728","6,042","20,193","3,621","16,575","2,798","11,786","2,240","9,878","1,850","7,320",976,"5,490",180,"2,098",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1911,덕정,3,0,"3,897",890,"8,580","4,445","16,660","6,510","16,413","10,033","10,745","6,118","9,763","4,556","9,177","4,970","8,992","5,916","11,397","7,616","8,203","7,321","8,319","8,426","8,082","9,257","9,482","11,789","10,348","15,056","4,665","12,808","2,997","8,476","2,416","9,011","1,924","5,552","1,018","4,448",291,"2,047",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1912,지행,65,1,"4,116",816,"8,484","2,332","15,915","4,453","16,707","9,320","12,618","6,347","11,469","6,305","10,396","6,957","10,803","7,001","10,185","8,346","9,658","10,704","9,614","11,664","9,415","11,678","9,541","15,769","9,841","18,343","6,846","15,043","5,498","11,308","4,648","9,169","2,970","7,593","2,017","5,492",229,"3,400",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1913,동두천중앙,12,0,"1,944",364,"3,605","1,441","6,491","2,689","6,490","7,386","5,356","3,260","5,553","3,926","5,068","4,374","5,947","3,822","5,368","4,501","4,860","5,326","4,956","4,875","4,710","4,654","4,783","5,743","5,231","5,857","2,376","4,671","1,722","3,694","1,465","2,794",806,"2,497",356,"1,850",21,948,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1914,보산,22,0,"1,345",368,"1,533","1,139","2,732","1,753","3,249","2,196","2,823","1,402","2,815","1,468","2,572","1,618","2,651","1,346","2,329","1,963","2,590","2,192","2,701","2,619","3,511","2,858","3,448","3,233","2,670","3,712","1,487","3,686","1,133","2,969",760,"1,763",422,"1,402",211,"1,200",11,601,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1915,동두천,25,0,971,404,"1,955","1,411","3,215","3,622","3,670","2,649","3,329","1,913","3,272","1,692","3,263","1,886","3,118","2,527","3,491","2,287","2,879","2,838","3,164","2,544","3,023","2,677","2,929","3,309","2,756","3,381","1,498","2,805",826,"2,325",504,"2,249",352,"1,191",124,"1,457",11,613,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1916,소요산,117,1,345,248,294,528,"1,095",831,"1,953","1,438","1,759","2,029","2,070","4,024","2,631","5,752","3,741","6,214","5,667","5,338","6,587","4,993","6,990","3,360","5,090","2,403","2,942","1,785","1,673","1,446",509,"1,123",454,991,195,655,135,499,61,416,5,264,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1917,청산,0,0,52,1,117,140,525,133,431,161,249,124,309,137,291,190,284,175,256,199,265,178,249,225,313,280,352,246,213,255,75,260,63,132,33,120,14,78,13,67,0,58,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1918,전곡,2,0,429,6,835,323,"2,208",490,"4,117","1,350","2,960","1,089","2,635","1,175","2,472","1,399","2,451","1,959","2,466","1,920","2,257","1,999","2,060","1,826","2,230","2,584","1,856","3,132","1,684","3,311","1,114","2,975",966,"1,373",591,"1,253",372,"1,075",260,850,17,556,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,경원선,1919,연천,1,0,212,2,576,211,933,441,"3,082","2,179","2,347","1,251","1,675","1,800","1,604","2,542","2,233","2,654","2,588","2,599","3,063","2,172","2,702","1,645","2,348","1,806","1,585","1,939","1,509","1,754",492,"1,594",397,931,168,547,129,417,43,291,1,257,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1751,산본,470,1,"8,616","1,473","20,955","6,056","44,890","12,723","43,649","25,192","24,070","20,435","21,815","19,630","21,781","20,556","23,620","23,082","23,583","25,463","24,365","25,128","26,337","27,819","27,517","31,594","26,146","35,050","29,260","57,496","18,690","47,515","16,108","27,704","15,273","21,015","11,943","18,089","4,700","11,331",568,"3,914",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1752,대야미,6,2,"2,663",755,"6,669","2,371","14,289","3,634","16,241","6,227","10,191","3,369","8,072","3,434","7,338","4,298","7,386","4,588","7,704","5,207","6,973","5,594","7,309","7,416","7,369","8,273","7,371","9,456","8,539","14,321","4,390","10,675","3,178","7,733","2,029","6,279","1,429","6,491",863,"4,053",105,"1,030",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1753,반월,9,0,"3,259",792,"7,239","2,009","13,780","3,378","12,812","5,316","8,669","3,527","7,472","3,260","7,071","4,079","7,620","4,723","7,077","4,895","6,206","5,436","6,045","7,036","5,777","8,373","6,222","9,314","6,375","13,640","3,067","10,366","2,658","7,834","1,592","6,535","1,232","6,092",539,"3,295",110,983,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1754,상록수,521,7,"11,975","1,926","25,702","7,654","53,385","9,097","49,583","13,470","30,241","11,638","23,620","10,329","21,998","12,117","22,567","13,654","21,918","15,525","18,240","17,845","18,027","20,808","18,972","25,669","18,547","36,313","17,760","53,445","12,136","44,779","9,601","32,439","7,622","26,014","5,161","22,395","2,350","15,275",379,"4,569",1,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1755,한대앞,89,1,"6,718",911,"14,584","3,679","25,841","6,466","22,366","13,175","16,426","10,955","13,267","8,761","13,326","8,856","13,429","10,288","12,768","10,401","12,206","11,385","12,561","13,018","13,155","16,102","14,661","21,047","14,670","28,129","8,285","22,131","7,211","15,531","6,121","12,944","4,488","11,200","1,795","7,915",236,"2,335",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1756,중앙,236,30,"9,375","1,124","26,577","8,812","46,548","13,551","37,776","31,990","23,299","28,509","22,432","21,076","26,474","20,887","30,351","24,811","26,830","29,312","26,632","28,619","28,463","29,508","31,863","33,025","34,364","42,638","35,408","61,861","23,433","50,001","22,991","33,213","23,674","26,932","19,885","22,078","9,072","17,096",942,"5,600",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1757,고잔,201,1,"4,730",834,"13,634","4,631","23,020","11,262","18,163","23,038","13,136","13,421","12,114","10,335","12,801","9,503","12,324","10,145","12,197","11,137","12,636","10,791","14,084","10,268","14,818","11,668","18,995","15,493","19,089","21,010","7,892","16,702","6,166","11,076","6,083","9,854","4,009","7,964","1,816","6,827",141,"2,751",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1758,초지,232,2,"3,659",225,"10,027","3,755","17,637","7,660","14,057","7,733","8,292","4,393","6,671","3,295","6,678","3,567","7,983","4,236","6,365","4,339","5,569","4,978","5,800","5,849","6,403","7,159","7,971","10,050","8,813","14,844","4,419","13,451","3,125","9,261","2,499","7,904","1,417","6,326",579,"5,321",44,"2,124",1,2,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1759,안산,"1,535",7,"8,773","1,267","10,933","12,991","19,145","32,280","20,768","25,096","18,783","13,682","17,650","13,524","18,185","16,998","18,989","17,909","21,054","17,935","21,544","18,810","21,589","19,320","24,395","20,225","39,037","26,401","38,359","26,232","20,004","21,703","15,918","16,784","10,136","14,288","4,805","10,411","1,598","6,586",129,"2,659",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1760,신길온천,46,3,"2,258",102,"4,156","1,399","6,679","2,982","5,280","1,954","4,083","1,202","3,405","1,354","3,022","1,661","3,086","1,940","2,806","1,788","2,646","2,266","2,859","2,695","3,491","3,138","4,108","4,367","3,512","6,126","1,844","4,843","1,110","3,412",786,"3,114",495,"2,362",185,"1,732",26,521,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1761,정왕,273,6,"6,828",758,"10,415","10,408","17,644","19,715","16,679","20,159","14,840","13,213","13,080","9,305","13,444","9,912","13,694","11,262","13,565","11,042","12,945","11,502","14,383","12,380","15,992","13,369","21,344","17,207","24,662","21,409","10,514","16,471","8,662","12,855","5,607","11,981","3,442","10,227","1,219","6,958",57,"2,216",0,23,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1762,오이도,150,2,"4,914",347,"11,616","5,324","24,021","9,264","18,367","8,348","12,256","6,380","11,011","6,566","10,867","8,745","11,938","10,355","11,633","10,113","10,485","10,821","11,069","11,703","12,155","13,539","14,608","16,161","14,330","21,905","8,216","18,551","6,264","12,265","4,972","10,338","3,648","9,387","1,203","6,469",14,"2,956",0,5,0,0,0,0,2025-02-03 08:57:30
2025-01,안산선,1763,수리산,26,1,"3,159",536,"8,117","1,454","14,757","3,366","14,377","4,524","9,134","2,711","7,037","3,436","6,862","2,741","6,080","3,097","5,749","3,420","4,748","3,941","4,987","5,037","4,286","6,018","4,368","7,286","4,288","10,872","2,305","9,111","1,666","6,114","1,119","4,604",688,"4,661",382,"2,704",62,769,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,과천선,1450,선바위,0,0,665,"1,174","4,368","7,741","12,093","18,401","14,211","21,478","10,809","12,406","8,862","6,406","8,603","5,923","8,806","6,237","9,267","6,324","9,112","5,903","10,348","6,755","13,895","8,239","21,534","10,245","25,115","12,716","11,019","9,963","7,375","6,937","5,078","6,313","2,980","5,412",996,"3,351",85,611,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,과천선,1451,경마공원,1,0,283,498,948,"2,372","1,612","3,603","2,054","9,948","2,115","27,198","2,250","32,333","2,741","18,255","3,270","16,644","4,773","13,888","6,518","8,633","11,104","5,019","17,086","3,231","27,465","2,114","57,657","1,961","7,327","1,634","1,606","1,038",583,786,286,784,162,465,7,87,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,과천선,1452,대공원,0,0,91,248,275,"2,242",517,"3,415",775,"9,246","1,370","12,837","1,382","13,239","2,868","7,933","5,887","6,791","5,862","6,935","6,788","5,562","7,603","3,171","10,176","2,143","12,621","1,575","9,838","1,177","4,787",835,"3,373",424,"1,664",302,284,286,110,157,9,31,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,과천선,1453,과천,9,1,"2,497",376,"8,920","1,906","22,149","4,364","21,549","7,307","14,788","5,443","12,218","4,390","11,371","5,224","11,265","6,262","11,178","6,538","10,014","7,995","9,803","9,597","9,634","11,822","9,325","14,538","8,395","20,216","4,311","17,338","3,050","11,358","2,050","10,669","1,407","10,151",546,"5,829",101,"1,221",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,과천선,1454,정부과천청사,14,3,"1,830","1,165","7,292","11,731","20,275","33,515","18,163","86,140","13,691","24,199","11,676","12,032","13,131","11,602","14,705","13,441","16,511","14,167","17,025","15,062","19,191","14,725","27,520","15,720","40,924","18,567","60,183","24,563","18,382","19,920","14,275","11,725","13,266","10,306","7,012","8,513","2,129","4,984",207,"1,207",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,과천선,1455,인덕원,94,5,"7,621","2,900","26,713","14,701","67,211","40,384","60,508","88,436","39,359","34,816","32,285","20,396","31,133","20,919","33,352","22,139","32,906","25,892","30,964","26,581","33,844","30,681","39,819","37,018","58,467","49,190","77,194","76,200","29,907","64,113","24,316","35,311","21,827","33,302","14,325","30,028","5,713","19,101",536,"5,406",0,1,0,0,0,0,2025-02-03 08:57:30
2025-01,과천선,1456,평촌,52,2,"4,156","2,290","19,414","8,397","51,657","29,327","41,820","73,993","22,760","25,796","18,934","15,186","18,860","12,260","19,834","14,081","18,542","17,255","18,918","15,230","22,137","17,000","24,323","20,829","41,687","28,435","53,927","43,839","20,067","38,024","15,502","21,049","14,258","17,733","9,962","15,576","3,712","8,779",448,"3,099",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,과천선,1457,범계,103,4,"8,222","2,938","34,550","10,372","84,468","21,146","69,177","51,722","39,500","40,826","32,427","29,968","34,367","28,492","38,573","31,462","37,831","37,548","37,378","36,576","40,813","40,748","45,796","47,508","48,963","61,860","55,700","95,265","35,514","76,910","36,659","39,852","27,820","33,919","24,674","30,079","11,035","16,849","1,124","5,401",0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,분당선,1023,선릉,47,3,"1,144","1,404","2,253","9,729","4,135","39,817","6,433","107,013","5,523","72,385","6,192","34,813","8,088","22,305","9,601","21,039","11,340","22,069","13,216","17,914","17,659","15,544","24,246","16,652","44,073","19,280","63,749","22,062","28,891","13,630","19,529","7,145","18,634","5,987","15,811","5,108","4,395","3,105",254,621,1,17,0,0,0,0,2025-02-03 08:57:30
2025-01,분당선,1024,한티,13,1,"1,953","1,389","7,577","8,959","18,319","22,137","22,035","49,322","15,699","45,035","13,529","26,588","15,614","21,584","20,379","27,112","23,847","33,072","23,224","21,843","24,905","22,399","30,708","25,274","50,192","36,312","44,683","34,248","27,218","23,209","28,952","14,527","25,633","13,068","32,053","11,239","4,191","5,901",194,338,1,2,0,0,0,0,2025-02-03 08:57:30
2025-01,분당선,1025,도곡,59,1,"1,474","1,068","3,883","5,923","9,062","11,019","12,423","21,078","10,690","17,462","9,270","8,424","9,872","8,491","10,493","8,257","11,390","8,962","11,559","9,271","13,000","9,777","13,568","10,690","19,407","13,028","20,474","15,179","10,588","11,969","7,580","8,280","5,774","7,421","4,603","6,661",990,"3,729",62,344,1,2,0,0,0,0,2025-02-03 08:57:30
2025-01,분당선,1026,구룡,1,1,913,519,"2,575","3,051","6,354","5,274","8,867","7,740","6,810","3,895","5,793","2,678","5,314","2,677","6,069","3,213","5,973","3,609","6,076","3,914","4,920","4,667","5,701","5,285","5,635","6,755","5,184","9,054","3,069","6,795","1,928","4,114","1,505","3,827","1,021","3,565",313,"2,381",24,80,0,3,0,0,0,0,2025-02-03 08:57:30
2025-01,분당선,1027,개포동,3,0,952,476,"3,244","3,260","9,942","4,381","11,392","7,912","7,666","5,975","6,496","5,305","6,465","4,374","7,047","5,209","6,629","5,516","6,466","5,808","6,896","6,694","7,408","7,667","8,220","9,666","7,787","12,796","4,753","10,312","3,984","6,327","3,568","6,072","3,066","5,509","1,261","3,163",34,88,0,1,0,0,0,0,2025-02-03 08:57:30
2025-01,분당선,1028,대모산입구,7,0,"2,209",586,"6,050","2,840","17,452","4,973","20,312","8,796","12,804","5,675","9,261","4,317","8,411","4,818","8,565","5,429","8,165","6,244","6,955","6,226","7,110","7,999","8,347","9,322","9,498","12,148","9,192","16,694","4,482","14,218","3,244","8,626","2,603","8,515","1,678","8,742",572,"4,752",19,286,0,13,0,0,0,0,2025-02-03 08:57:30
2025-01,분당선,1030,수서,47,1,"3,629","3,968","8,208","12,467","32,035","24,413","47,412","40,706","30,891","25,582","30,160","19,856","23,040","18,648","28,680","21,921","25,434","20,498","19,488","21,791","26,594","24,803","28,573","30,632","36,998","41,332","38,354","55,796","19,479","35,672","18,302","24,964","13,823","21,929","12,951","20,236","7,836","8,069",294,"1,633",11,5,0,0,0,0,2025-02-03 08:57:30
